id;"user_id";"title";"author";"description";"public";"lat";"lng";"date";"confirmation_date"
4462;"48";"Launcher Impact";"Conor Harrington";"";"1";"13.6455";"-8.1566";"1551193003000";"1551193397000"
4463;"8";"Rise of";"Bordalo II";"";"1";"-0.3506";"116.7017";"1551193003000";"1551193374000"
4464;"95";"Big Reminiscence";"Li-Hill";"";"1";"17.7632";"-93.8142";"1551193003000";"1551193226000"
4465;"56";"The Arctic";"Deih";"";"1";"6.917";"38.7758";"1551193003000";"1551193100000"
4466;"14";"Europe Mountain";"WD aka Wild Drawing";"";"1";"42.1874";"100.0728";"1551193003000";"1551193234000"
4467;"63";"Rise René";"Hyuro";"";"1";"-16.8315";"131.2496";"1551193003000";"1551193239000"
4468;"48";"cultures Europe";"Anet Ronen";"";"1";"18.3239";"-98.3828";"1551193003000";"1551193477000"
4469;"14";"Streetoceros Meanwhile";"Remi Rough";"";"1";"29.7772";"21.077";"1551193003000";"1551193397000"
4470;"92";"Europe Meanwhile";"Dzia Krank";"";"1";"-45.2631";"168.1099";"1551193003000";"1551193025000"
4471;"63";"in Clones";"Alexandre Keto";"";"1";"-6.376";"-64.0954";"1551193003000";"1551193360000"
4472;"63";"Early Kokesh";"Martin Whatson";"";"1";"29.6661";"95.1619";"1551193003000";"1551193488000"
4473;"94";"Rest Ma?ana,";"Nychos";"";"1";"51.0052";"70.2845";"1551193003000";"1551193465000"
4474;"16";"To Clones";"Banksy";"";"1";"40.8076";"-0.2766";"1551193003000";"1551193476000"
4475;"44";"Flower Ripper";"Lonac";"";"1";"34.1034";"81.1656";"1551193003000";"1551193298000"
4476;"21";"There Dismaland";"Hula";"";"1";"-28.7906";"-55.6676";"1551193003000";"1551193362000"
4477;"45";"Love Catch";"Christina Angelina";"";"1";"28.1223";"47.5305";"1551193003000";"1551193071000"
4478;"40";"& Efêmero";"INO";"";"1";"52.0635";"73.3414";"1551193003000";"1551193312000"
4479;"5";"Sailor Past";"Dulk";"";"1";"21.0133";"96.8112";"1551193003000";"1551193025000"
4480;"37";"There Baxteri";"Mr Cenz";"";"1";"1.8536";"19.8078";"1551193003000";"1551193136000"
4481;"7";"Act Streetoceros";"Tellas";"";"1";"-6.9784";"-41.3797";"1551193003000";"1551193354000"
4482;"77";"Rest and";"Millo";"";"1";"34.3227";"-77.7869";"1551193003000";"1551193335000"
4483;"35";"Name Taaniko";"Rustam QBic";"";"1";"31.0974";"85.7842";"1551193003000";"1551193398000"
4484;"61";"Never wisdom";"Agostino Iacurci";"";"1";"-16.9289";"142.9324";"1551193003000";"1551193190000"
4485;"55";"Scream Respect";"Dzia Krank";"";"1";"-30.4939";"136.627";"1551193003000";"1551193267000"
4486;"13";"barriers Nelu";"Pejac";"";"1";"5.8682";"-5.0458";"1551193003000";"1551193293000"
4487;"25";"Imperishable Big";"Julia Volchkova";"";"1";"-20.2092";"21.6112";"1551193003000";"1551193103000"
4488;"11";"The Likeism";"Seth";"";"1";"-35.8671";"-62.8312";"1551193003000";"1551193465000"
4489;"39";"Respect me";"Jayn";"";"1";"29.3126";"96.3324";"1551193003000";"1551193264000"
4490;"85";"Harriet cosmos";"Deih";"";"1";"-32.137";"-64.9749";"1551193003000";"1551193094000"
4491;"58";"Translucent Nitpicking";"NeverCrew";"";"1";"15.0491";"36.6168";"1551193003000";"1551193501000"
4492;"99";"to the";"Pejac";"";"1";"-25.8251";"127.993";"1551193003000";"1551193492000"
4493;"96";"the MOUF";"Christina Angelina";"";"1";"-30.688";"130.0705";"1551193003000";"1551193229000"
4494;"100";"Nausée Fleet";"Phlegm";"";"1";"-5.5632";"28.3339";"1551193003000";"1551193274000"
4495;"6";"Dream Calais";"Remi Rough";"";"1";"33.4095";"-82.2781";"1551193003000";"1551193440000"
4496;"90";"and Kokesh";"Dzia Krank";"";"1";"43.755";"-81.2007";"1551193003000";"1551193084000"
4497;"42";"Neighbour Women";"WD aka Wild Drawing";"";"1";"28.678";"77.6711";"1551193003000";"1551193347000"
4498;"94";"Early Desert";"Caratoes";"";"1";"-11.1164";"-72.2434";"1551193003000";"1551193473000"
4499;"94";"crawling &";"2501";"";"1";"45.6456";"83.45";"1551193003000";"1551193488000"
4500;"63";"Homeless Reminiscence";"Nychos";"";"1";"5.8819";"-6.86";"1551193003000";"1551193096000"
4501;"32";"and con";"WD aka Wild Drawing";"";"1";"19.2797";"-5.3969";"1551193003000";"1551193411000"
4502;"40";"Dismaland Geometria";"Eduardo Kobra";"";"1";"46.3149";"121.7606";"1551193003000";"1551193467000"
4503;"46";"Risveglio American";"Rocket01";"";"1";"-3.9936";"-53.9335";"1551193003000";"1551193332000"
4504;"46";"Dream the";"Telmo Miel";"";"1";"23.9661";"82.5953";"1551193003000";"1551193157000"
4505;"100";"Nitpicking imagine,";"WD aka Wild Drawing";"";"1";"54.918";"24.2789";"1551193003000";"1551193251000"
4506;"22";"Rotation Zattera";"Os Gemeos";"";"1";"30.8955";"-6.5478";"1551193003000";"1551193284000"
4507;"17";"are Suvannamaccha";"Dzia Krank";"";"1";"20.4565";"-104.8696";"1551193003000";"1551193126000"
4508;"67";"Prosperity Philos";"Alex Senna";"";"1";"22.1663";"17.8485";"1551193003000";"1551193055000"
4509;"71";"barriers Final";"Gola Hundun";"";"1";"50.9507";"93.6344";"1551193003000";"1551193402000"
4510;"70";"Up Antipodes";"Li-Hill";"";"1";"54.3847";"119.8434";"1551193003000";"1551193462000"
4511;"80";"100 Butterfly";"Alberonero";"";"1";"45.9126";"-91.0198";"1551193003000";"1551193061000"
4512;"30";"Big Birds";"Li-Hill";"";"1";"48.5486";"64.7802";"1551193003000";"1551193349000"
4513;"62";"As fenicottero";"INO";"";"1";"0.8902";"104.6409";"1551193003000";"1551193499000"
4514;"15";"of Fall";"Rustam QBic";"";"1";"49.0896";"133.1937";"1551193003000";"1551193297000"
4515;"23";"Neighbour visionary";"Dzia Krank";"";"1";"19.2287";"-7.1574";"1551193003000";"1551193105000"
4516;"99";"Emma Equality";"Ludo";"";"1";"54.3319";"108.3102";"1551193003000";"1551193222000"
4517;"88";"Emma For";"Eduardo Kobra";"";"1";"31.1687";"30.7306";"1551193003000";"1551193354000"
4518;"84";"Il Save";"SHOK-1";"";"1";"24.9749";"22.8705";"1551193003000";"1551193388000"
4519;"61";"Don’t Rotation";"Daniel Eime";"";"1";"21.8461";"26.2738";"1551193003000";"1551193053000"
4520;"53";"Tortoise After";"Hopare";"";"1";"22.144";"85.6571";"1551193003000";"1551193171000"
4521;"98";"Jungle Taaniko";"Brusk";"";"1";"40.1732";"29.5504";"1551193003000";"1551193364000"
4522;"54";"Homeless Exploding";"AnimalitoLand";"";"1";"-46.4377";"-73.6707";"1551193003000";"1551193300000"
4523;"66";"Totoro of";"Telmo Miel and Pariz One";"";"1";"34.2331";"-92.3335";"1551193003000";"1551193193000"
4524;"97";"CAT Rise";"Eversiempre";"";"1";"1.0909";"98.8858";"1551193003000";"1551193119000"
4525;"2";"100 Madonna";"WD aka Wild Drawing";"";"1";"-37.2847";"-64.0386";"1551193003000";"1551193440000"
4526;"24";"Blind Rest";"Pejac";"";"1";"14.8468";"9.1664";"1551193003000";"1551193092000"
4527;"27";"Zattera Taaniko";"1010";"";"1";"23.605";"69.7494";"1551193003000";"1551193362000"
4528;"37";"Dismaland Big";"Bisser";"";"1";"54.4112";"-67.048";"1551193003000";"1551193137000"
4529;"52";"Men Rescue";"2501";"";"1";"39.0137";"107.9964";"1551193003000";"1551193366000"
4530;"32";"Launcher Sweetest";"Violant";"";"1";"23.2328";"10.8509";"1551193003000";"1551193243000"
4531;"50";"Balancing Trees";"Hopare";"";"1";"45.5214";"78.6603";"1551193003000";"1551193448000"
4532;"6";"the Risveglio";"Mirco Marcacci";"";"1";"27.518";"-12.2733";"1551193003000";"1551193416000"
4533;"49";"Two The";"Apolo Torres";"";"1";"31.1252";"-83.8607";"1551193003000";"1551193408000"
4534;"67";"Owl the";"Pantónio";"";"1";"47.0542";"52.459";"1551193003000";"1551193248000"
4535;"39";"Rotation and";"Sainer";"";"1";"-27.7332";"126.2089";"1551193003000";"1551193455000"
4536;"47";"Clones Just";"Os Gemeos";"";"1";"28.7762";"113.8814";"1551193003000";"1551193328000"
4537;"27";"with One";"Nafir";"";"1";"13.7974";"36.476";"1551193003000";"1551193210000"
4538;"95";"Curtain Zattera";"Case MaClaim";"";"1";"-14.9843";"20.6701";"1551193003000";"1551193060000"
4539;"55";"Il ends";"Brusk";"";"1";"30.8518";"68.1082";"1551193003000";"1551193366000"
4540;"3";"Rain Study";"WD aka Wild Drawing";"";"1";"-15.9833";"16.1214";"1551193003000";"1551193146000"
4541;"3";"pistola Behind";"SmugOne";"";"1";"52.4896";"-92.9555";"1551193003000";"1551193477000"
4542;"57";"Seeker Blue";"Sebas Velasco and Xabier XTRM";"";"1";"26.9948";"27.724";"1551193003000";"1551193195000"
4543;"94";"Antipodes the";"Rone";"";"1";"54.1053";"-6.86";"1551193003000";"1551193426000"
4544;"15";"Act Il";"Herakut";"";"1";"23.5058";"73.019";"1551193003000";"1551193105000"
4545;"33";"Zattera on";"David MEGGS Hooke";"";"1";"37.4364";"83.8879";"1551193003000";"1551193306000"
4546;"25";".PRIMA. the";"Jeff Soto";"";"1";"31.7368";"72.4324";"1551193003000";"1551193449000"
4547;"75";"Kind Rest";"2Alas";"";"1";"27.4527";"105.3533";"1551193003000";"1551193054000"
4548;"82";"Study the";"Herakut";"";"1";"-25.076";"22.4292";"1551193003000";"1551193063000"
4549;"66";"Likeism For";"Fintan Magee";"";"1";"47.7884";"17.7173";"1551193003000";"1551193365000"
4550;"9";"One Don’t";"Pejac";"";"1";"19.7314";"17.029";"1551193003000";"1551193430000"
4551;"69";"international MOUF";"RONE";"";"1";"43.4908";"-85.4719";"1551193003000";"1551193262000"
4552;"82";"Medusa Launcher";"Sasha Korban";"";"1";"10.035";"-62.7089";"1551193003000";"1551193076000"
4553;"41";"of Prosperity";"Rone";"";"1";"-35.1223";"-71.6741";"1551193003000";"1551193311000"
4554;"89";"in fenicottero";"Nychos";"";"1";"54.7136";"-128.4827";"1551193003000";"1551193445000"
4555;"77";"Inhuman Meanwhile";"Li-Hill";"";"1";"5.5199";"-66.4924";"1551193003000";"1551193159000"
4556;"70";"My Trees";"Lee Jeffries";"";"1";"41.7073";"124.5839";"1551193003000";"1551193406000"
4557;"69";"Ma?ana, of";"Mr. THOMS";"";"1";"53.8811";"95.391";"1551193003000";"1551193050000"
4558;"44";"give Dog";"BIK ISMO";"";"1";"-13.4631";"26.683";"1551193003000";"1551193286000"
4559;"33";"Europe Risveglio";"L7M";"";"1";"-11.6461";"130.3372";"1551193003000";"1551193355000"
4560;"89";"Blind Half";"Man o Matic";"";"1";"-32.8468";"26.9109";"1551193003000";"1551193334000"
4561;"66";"Kokesh //";"Dulk";"";"1";"-25.3867";"138.0148";"1551193003000";"1551193259000"
4562;"15";"Sailor artist";"Pejac";"";"1";"29.9418";"45.653";"1551193003000";"1551193404000"
4563;"66";"Il Streetoceros";"Johannes Mundinger";"";"1";"30.3387";"12.0978";"1551193003000";"1551193300000"
4564;"89";"Geometria Adelphos";"Eduardo Kobra";"";"1";"48.3227";"39.8247";"1551193003000";"1551193119000"
4565;"58";"skull libera";"Mr.WOODLAND";"";"1";"48.0061";"32.2004";"1551193003000";"1551193435000"
4566;"42";"Yorick’s listens";"Ella & Pitr";"";"1";"31.9792";"118.03";"1551193003000";"1551193422000"
4567;"63";"the Reminiscence";"Seth";"";"1";"37.8622";"-84.6952";"1551193003000";"1551193108000"
4568;"57";"green Shoe";"Millo";"";"1";"17.8571";"94.5213";"1551193003000";"1551193275000"
4569;"14";"City Story";"Christina Angelina";"";"1";"51.3473";"90.658";"1551193003000";"1551193238000"
4570;"96";"are head";"Lee Jeffries";"";"1";"5.8454";"11.8234";"1551193003000";"1551193182000"
4571;"97";"Huli Eagle";"David Walker";"";"1";"-19.6123";"-66.7603";"1551193003000";"1551193150000"
4572;"41";"Il Fall";"Dulk";"";"1";"44.9627";"1.1848";"1551193003000";"1551193043000"
4573;"90";"Wake Rest";"Zest";"";"1";"36.2692";"-113.9297";"1551193003000";"1551193238000"
4574;"20";"Respect Blind";"JR";"";"1";"4.4301";"-51.5";"1551193003000";"1551193354000"
4575;"63";"Rise Huli";"Rocket01";"";"1";"54.4617";"-57.9151";"1551193003000";"1551193149000"
4576;"76";"No the";"Dzia Krank";"";"1";"14.2787";"77.258";"1551193003000";"1551193487000"
4577;"83";"Scream to";"Lee Jeffries";"";"1";"43.7793";"117.9374";"1551193003000";"1551193234000"
4578;"20";"Harriet Behind";"Hopare";"";"1";"38.7748";"87.5777";"1551193003000";"1551193116000"
4579;"36";"CAT Search";"JR";"";"1";"36.2695";"70.639";"1551193003000";"1551193032000"
4580;"46";"Il Women";"Cbloxx & AYLO of Nomad Clan";"";"1";"-13.7816";"135.9271";"1551193003000";"1551193419000"
4581;"72";"Equality Rotation";"MadC";"";"1";"25.7974";"99.0484";"1551193003000";"1551193349000"
4582;"31";"Homeless Behind";"Corn79";"";"1";"-5.42";"-69.8058";"1551193003000";"1551193456000"
4583;"87";"Göteburg Artists";"David MEGGS Hooke";"";"1";"21.5666";"78.5197";"1551193003000";"1551193436000"
4584;"18";"City Likeism";"Artez and Nikola Mihajlovic";"";"1";"15.2953";"5.7174";"1551193003000";"1551193267000"
4585;"50";"Lion Reminiscence";"INO";"";"1";"36.932";"89.6884";"1551193004000";"1551193460000"
4586;"42";"Reminiscence Integration";"Christina Angelina";"";"1";"18.1615";"6.1593";"1551193004000";"1551193444000"
4587;"74";"René Insomnia";"SWAN";"";"1";"11.9557";"33.2135";"1551193004000";"1551193289000"
4588;"69";"Risveglio Homeless";"Irony";"";"1";"31.408";"-110.6846";"1551193004000";"1551193211000"
4589;"9";"Light Sailor";"Guido van Helten";"";"1";"-7.3331";"-78.7117";"1551193004000";"1551193071000"
4590;"90";"Mountain Kind";"SmugOne";"";"1";"35.5773";"116.4556";"1551193004000";"1551193122000"
4591;"38";"Ripper Launcher";"Fin DAC";"";"1";"-33.3423";"-54.9247";"1551193004000";"1551193118000"
4592;"58";"Nitpicking muse";"Ella & Pitr";"";"1";"24.5555";"-104.3129";"1551193004000";"1551193174000"
4593;"11";"The Efêmero";"Cbloxx & AYLO of Nomad Clan";"";"1";"51.9199";"-102.777";"1551193004000";"1551193240000"
4594;"1";"Half Homeless";"Case MaClaim";"";"1";"50.6486";"27.9328";"1551193004000";"1551193113000"
4595;"99";"Nausée MOUF";"Nafir";"";"1";"51.5878";"-112.6601";"1551193004000";"1551193202000"
4596;"17";"Behind Kokesh";"Hyuro";"";"1";"-5.6785";"18.5161";"1551193004000";"1551193077000"
4597;"100";"face Rise";"BLU";"";"1";"18.9771";"54.5914";"1551193004000";"1551193085000"
4598;"63";"Dog green";"WD aka Wild Drawing";"";"1";"48.2898";"50.2251";"1551193004000";"1551193158000"
4599;"97";"Homage Stages";"Wild Welva";"";"1";"6.2136";"-10.5637";"1551193004000";"1551193266000"
4600;"18";"To artist";"Daniel Padure";"";"1";"-3.7112";"35.4151";"1551193004000";"1551193040000"
4601;"28";"libera up";"Eversiempre";"";"1";"39.2753";"63.5148";"1551193004000";"1551193355000"
4602;"20";"Stardust Water";"Jeff Soto";"";"1";"-9.4634";"31.4847";"1551193004000";"1551193369000"
4603;"85";"We Never";"Jeff Soto";"";"1";"52.9505";"-103.5358";"1551193004000";"1551193447000"
4604;"23";"and Nelu";"Wild Welva";"";"1";"33.3881";"105.4259";"1551193004000";"1551193155000"
4605;"76";"Save up";"Irony";"";"1";"42.3877";"23.2019";"1551193004000";"1551193409000"
4606;"12";"Suvannamaccha Wall";"Ella & Pitr";"";"1";"39.3974";"96.3375";"1551193004000";"1551193147000"
4607;"13";"Rotation Nausée";"Mirco Marcacci";"";"1";"41.7325";"-123.8572";"1551193004000";"1551193145000"
4608;"45";"up the";"Brusk";"";"1";"48.2629";"48.1231";"1551193004000";"1551193271000"
4609;"11";"face Meanwhile";"Greg Mike";"";"1";"11.6949";"14.188";"1551193004000";"1551193497000"
4610;"81";"Nelu I";"Mademoiselle Maurice";"";"1";"41.8172";"-100.9861";"1551193004000";"1551193223000"
4611;"86";"to Risveglio";"Eversiempre";"";"1";"1.4352";"125.1129";"1551193004000";"1551193496000"
4612;"53";"Women Just";"Fintan Magee";"";"1";"51.0219";"41.1803";"1551193004000";"1551193081000"
4613;"74";"Act Golden";"Ludo";"";"1";"47.0251";"33.3357";"1551193004000";"1551193170000"
4614;"89";"speaks, we";"Zest";"";"1";"46.2968";"48.3934";"1551193004000";"1551193317000"
4615;"94";"Efêmero Blind";"Tellas";"";"1";"38.7642";"46.1119";"1551193004000";"1551193219000"
4616;"43";"Taaniko The";"Telmo Miel";"";"1";"36.2791";"101.5994";"1551193004000";"1551193302000"
4617;"93";"Rise on";"Elementi Sotterranei";"";"1";"28.6415";"-82.7036";"1551193004000";"1551193437000"
4618;"93";"Love The";"Jayn";"";"1";"51.6815";"139.7492";"1551193004000";"1551193354000"
4619;"100";"Rise Huli";"Gola Hundun";"";"1";"17.1833";"6.4965";"1551193004000";"1551193432000"
4620;"47";"Impact Mountain";"C215";"";"1";"-11.801";"-42.0723";"1551193004000";"1551193128000"
4621;"23";"breeding to";"Ella & Pitr";"";"1";"18.5294";"22.9069";"1551193004000";"1551193373000"
4622;"44";"the Toy";"Guido Van Helten";"";"1";"16.5252";"1.7745";"1551193004000";"1551193111000"
4623;"27";"Risveglio human";"Dzia Krank";"";"1";"41.8886";"73.0206";"1551193004000";"1551193462000"
4624;"99";"Artists pistola";"Rocket01";"";"1";"7.3019";"-72.7609";"1551193004000";"1551193378000"
4625;"68";"// (Tribute";"Bosoletti";"";"1";"32.9752";"58.0394";"1551193004000";"1551193074000"
4626;"18";"Early Kind";"The Weird";"";"1";"20.8084";"-11.8821";"1551193004000";"1551193492000"
4627;"71";"Antipodes Golden";"Guido van Helten";"";"1";"26.7516";"45.2281";"1551193004000";"1551193389000"
4628;"18";"City con";"Strøk";"";"1";"35.3184";"36.1544";"1551193004000";"1551193163000"
4629;"17";"trapped Taaniko";"Wes21 & Onur";"";"1";"41.7268";"-118.1091";"1551193004000";"1551193062000"
4630;"99";"with The";"Millo";"";"1";"19.6669";"81.801";"1551193004000";"1551193284000"
4631;"100";"Reflexion Day";"Hopare";"";"1";"-4.6752";"19.9143";"1551193004000";"1551193320000"
4632;"35";"Soho Seasons";"Hilda Palafox";"";"1";"41.4851";"66.8408";"1551193004000";"1551193189000"
4633;"38";"Taaniko Mother’s";"Airborne Mark";"";"1";"3.1007";"11.5905";"1551193004000";"1551193278000"
4634;"34";"Golden Golden";"Fintan Magee";"";"1";"16.3784";"2.9235";"1551193004000";"1551193149000"
4635;"33";"our MOUF";"Rocket01";"";"1";"-28.2513";"28.8185";"1551193004000";"1551193389000"
4636;"52";"Imperishable As";"Aaron Li-Hill";"";"1";"-15.3677";"-55.1869";"1551193004000";"1551193148000"
4637;"53";"of can";"AweR";"";"1";"47.0342";"-77.6315";"1551193004000";"1551193304000"
4638;"20";"Translucent Rescue";"YASH";"";"1";"42.4244";"123.7251";"1551193004000";"1551193086000"
4639;"56";"Yorick’s One";"Dulk";"";"1";"27.6467";"31.2315";"1551193004000";"1551193189000"
4640;"86";"Discovery Mother’s";"Pixel Pancho";"";"1";"22.1084";"105.3739";"1551193004000";"1551193420000"
4641;"32";"Zattera Ginger";"SmugOne";"";"1";"27.9506";"17.9306";"1551193004000";"1551193094000"
4642;"94";"One American";"Telmo Miel";"";"1";"50.1102";"44.1438";"1551193004000";"1551193421000"
4643;"24";"Reflexion Town";"C215";"";"1";"-26.6219";"137.1501";"1551193004000";"1551193239000"
4644;"88";"Stages toni";"Tellas";"";"1";"-48.2867";"-69.1909";"1551193004000";"1551193102000"
4645;"69";"Gemeos Guard";"Corn79";"";"1";"38.2124";"81.159";"1551193004000";"1551193330000"
4646;"53";"The Samurai";"Millo";"";"1";"-3.9824";"-57.4979";"1551193004000";"1551193464000"
4647;"87";"Owl if";"Banksy";"";"1";"26.5733";"-105.8702";"1551193004000";"1551193467000"
4648;"23";"Suvannamaccha Save";"Li-Hill";"";"1";"53.4613";"74.3857";"1551193004000";"1551193314000"
4649;"39";"Story Reminiscence";"Okuda San Miguel";"";"1";"53.3848";"80.6774";"1551193004000";"1551193066000"
4650;"81";"American Grow";"Elementi Sotterranei";"";"1";"-5.0984";"143.6946";"1551193004000";"1551193374000"
4651;"59";"Homeless Rotation";"L7M";"";"1";"5.3857";"5.5564";"1551193004000";"1551193372000"
4652;"42";"Search Golden";"BLU";"";"1";"-14.2169";"-57.8486";"1551193004000";"1551193464000"
4653;"59";"Jack Exploding";"Os Gemeos";"";"1";"2.5949";"-67.6255";"1551193004000";"1551193462000"
4654;"46";"the Talk";"Ella & Pitr";"";"1";"40.8714";"100.8608";"1551193004000";"1551193081000"
4655;"57";"Curtain of";"Os Gemeos";"";"1";"26.305";"80.4618";"1551193004000";"1551193046000"
4656;"75";"Harriet Yorick’s";"Daniel Eime";"";"1";"-14.3286";"17.1984";"1551193004000";"1551193417000"
4657;"23";"Jack Rescue";"Okuda San Miguel";"";"1";"35.7691";"53.112";"1551193004000";"1551193098000"
4658;"23";"you In";"Fintan Magee";"";"1";"44.3221";"56.8559";"1551193004000";"1551193431000"
4659;"69";"Name Water";"Zabou";"";"1";"-1.4748";"114.3073";"1551193004000";"1551193270000"
4660;"12";"human There";"Seth";"";"1";"8.3161";"-81.3418";"1551193004000";"1551193469000"
4661;"66";"Rain Sin";"Nafir";"";"1";"49.7198";"137.9111";"1551193004000";"1551193105000"
4662;"58";"Sin Likeism";"Adnate";"";"1";"38.6491";"-93.0742";"1551193004000";"1551193353000"
4663;"24";"barriers Inhuman";"Conor Harrington";"";"1";"-10.7474";"39.9504";"1551193004000";"1551193311000"
4664;"39";"Rotation Inhuman";"Seth Globepainter";"";"1";"-0.4702";"113.7498";"1551193004000";"1551193310000"
4665;"37";"Geometria the";"Evoca1";"";"1";"-11.3042";"-61.977";"1551193004000";"1551193305000"
4666;"75";"Reflexion The";"Nafir";"";"1";"50.0602";"128.5461";"1551193004000";"1551193245000"
4667;"54";"To Nitpicking";"Brusk";"";"1";"23.6536";"16.532";"1551193004000";"1551193085000"
4668;"25";"listens Artists";"Etam Cru";"";"1";"-8.0761";"-62.2623";"1551193004000";"1551193307000"
4669;"74";"Dismaland Sweetest";"Hyuro";"";"1";"53.3231";"125.0225";"1551193004000";"1551193030000"
4670;"24";"Water All";"Dotmasters";"";"1";"48.314";"79.7477";"1551193004000";"1551193178000"
4671;"100";"No Pointless";"Low Bros";"";"1";"44.6003";"-69.7992";"1551193004000";"1551193387000"
4672;"60";"Light CAT";"Above";"";"1";"22.0994";"-101.3487";"1551193004000";"1551193330000"
4673;"90";"Where The";"Pixel Pancho";"";"1";"-32.8425";"18.6191";"1551193004000";"1551193361000"
4674;"70";"Sweetest Insomnia";"WD aka Wild Drawing";"";"1";"17.1431";"54.2945";"1551193004000";"1551193366000"
4675;"70";"Evening cosmos";"SmugOne";"";"1";"30.0044";"46.8723";"1551193004000";"1551193202000"
4676;"92";"After Sailor";"Hilda Palafox";"";"1";"40.7144";"124.5605";"1551193004000";"1551193442000"
4677;"98";"Prosperity Tortoise";"AweR";"";"1";"-24.3679";"-49.0488";"1551193004000";"1551193445000"
4678;"8";"Relics barriers";"Millo";"";"1";"19.0072";"27.5845";"1551193004000";"1551193221000"
4679;"15";"The Talk";"Sokar Uno";"";"1";"32.832";"0.3794";"1551193004000";"1551193373000"
4680;"69";"head Mother’s";"YASH";"";"1";"37.8683";"75.3606";"1551193004000";"1551193499000"
4681;"53";"Desert City";"L7M";"";"1";"-12.4069";"29.3999";"1551193004000";"1551193436000"
4682;"76";"Europe Nausée";"Julia Volchkova";"";"1";"-23.5739";"142.2754";"1551193004000";"1551193495000"
4683;"31";"trapped Taaniko";"Pastel";"";"1";"-31.8353";"140.6875";"1551193004000";"1551193157000"
4684;"29";"Nausée Evening";"Fintan Magee";"";"1";"38.7313";"-112.6927";"1551193004000";"1551193068000"
4685;"91";"Water we";"SeaCreative";"";"1";"44.0629";"-122.7819";"1551193004000";"1551193329000"
4686;"12";"Launcher the";"Adnate";"";"1";"35.1585";"-3.6707";"1551193004000";"1551193347000"
4687;"28";"Any Rise";"WD aka Wild Drawing";"";"1";"-37.0867";"145.6623";"1551193004000";"1551193402000"
4688;"94";"Samurai Homage";"Millo";"";"1";"26.5244";"84.4205";"1551193004000";"1551193453000"
4689;"58";"Nitpicking I";"Sepe and Chazme";"";"1";"54.0839";"-63.4432";"1551193004000";"1551193474000"
4690;"79";"Future Equality";"Li-Hill";"";"1";"4.5361";"-71.8999";"1551193004000";"1551193280000"
4691;"91";"Dream Prosperity";"Sebas Velasco and Xabier XTRM";"";"1";"-2.8437";"137.432";"1551193004000";"1551193348000"
4692;"90";"donna Geometria";"Dzia Krank";"";"1";"29.1715";"4.6527";"1551193004000";"1551193499000"
4693;"67";"fenicottero Exploding";"Nafir";"";"1";"22.7149";"-79.9097";"1551193004000";"1551193442000"
4694;"49";"Hell of";"Lee Jeffries";"";"1";"31.3751";"-101.4051";"1551193004000";"1551193340000"
4695;"6";"Nelu libera";"Fintan Magee";"";"1";"44.9152";"67.9856";"1551193004000";"1551193424000"
4696;"45";"Fog of";"Said Dokins";"";"1";"1.9882";"32.3302";"1551193004000";"1551193026000"
4697;"34";"Gemeos Clones";"Pastel";"";"1";"50.4874";"-77.7642";"1551193004000";"1551193142000"
4698;"80";"The the";"Remi Rough";"";"1";"38.1104";"107.5854";"1551193004000";"1551193087000"
4699;"1";"Lion Una";"Herakut";"";"1";"-24.8785";"114.0382";"1551193004000";"1551193316000"
4700;"34";"the Ma?ana,";"Deih";"";"1";"17.0265";"45.7272";"1551193004000";"1551193321000"
4701;"43";"Story Golden";"Pejac";"";"1";"25.2872";"-14.5672";"1551193004000";"1551193314000"
4702;"81";"To I";"Jace";"";"1";"32.2634";"-113.849";"1551193004000";"1551193053000"
4703;"26";"100 Calais";"Innerfields";"";"1";"0.2192";"25.8313";"1551193004000";"1551193141000"
4704;"60";"and small";"Fintan Magee";"";"1";"2.2102";"10.189";"1551193004000";"1551193115000"
4705;"95";"Rotation Half";"Guido van Helten";"";"1";"47.6141";"-73.2318";"1551193004000";"1551193111000"
4706;"84";"Huli Water";"AnimalitoLand";"";"1";"2.6311";"-73.8953";"1551193004000";"1551193124000"
4707;"95";"Man Geometria";"Banksy";"";"1";"31.0353";"-88.3256";"1551193004000";"1551193094000"
4708;"10";"Owl Mother’s";"Dzia Krank";"";"1";"-21.6906";"28.335";"1551193004000";"1551193431000"
4709;"97";"Future Respect";"Pablito Zago";"";"1";"23.8376";"88.9557";"1551193004000";"1551193390000"
4710;"32";"terrorism of";"NeverCrew";"";"1";"-0.0197";"103.6509";"1551193004000";"1551193231000"
4711;"80";"Totoro The";"BLU";"";"1";"-3.2077";"16.1655";"1551193004000";"1551193322000"
4712;"5";"Imperishable Study";"Millo";"";"1";"51.1755";"59.3237";"1551193004000";"1551193059000"
4713;"20";"Suvannamaccha Equality";"Jace";"";"1";"-28.8512";"121.3771";"1551193004000";"1551193077000"
4714;"35";"pistola Magritte)";"Sepe and Chazme";"";"1";"-26.2587";"25.3211";"1551193004000";"1551193037000"
4715;"100";"Mother’s Mother’s";"Jace";"";"1";"44.3011";"73.8686";"1551193004000";"1551193409000"
4716;"90";"Nitpicking Golden";"Hyuro";"";"1";"-21.2675";"117.9436";"1551193004000";"1551193487000"
4717;"61";"Fall the";"Julia Volchkova";"";"1";"20.98";"-15.4744";"1551193004000";"1551193105000"
