"id;""user_id"";""title"";""author"";""description"";""still_there"";""lat"";""lng"";""date"";""confirmation_date""",,
"7540;""66"";""Il Suvannamaccha"";""Mue Bon"";"""";""1"";""31.0027"";""93.4224"";""1550843141"";""1550843239""",,
"7541;""9"";""last The"";""Os Gemeos"";"""";""1"";""48.4663"";""-1.5451"";""1550843141"";""1550843639""",,
"7542;""25"";""Madonna The"";""Mue Bon"";"""";""1"";""50.7117"";""79.6584"";""1550843141"";""1550843264""",,
"7543;""44"";""There Arctic"";""Banksy"";"""";""1"";""41.637"";""-95.3005"";""1550843141"";""1550843453""",,
"7544;""26"";""international Dream"";""Nafir"";"""";""1"";""-36.7762"";""146.587"";""1550843141"";""1550843610""",,
"7545;""38"";""I Streetoceros"";""Dotmasters"";"""";""1"";""32.6897"";""68.3778"";""1550843141"";""1550843363""",,
"7546;""18"";""only Streetoceros"";""Martin Ron"";"""";""1"";""36.7369"";""43.1734"";""1550843141"";""1550843487""",,
"7547;""2"";""are Dream"";""Irony"";"""";""1"";""-21.0959"";""44.0146"";""1550843141"";""1550843240""",,
"7548;""90"";""Incognito Water"";""2Alas"";"""";""1"";""36.6241"";""29.7289"";""1550843141"";""1550843441""",,
"7549;""64"";""Just Creeping"";""Artez and Nikola Mihajlovic"";"""";""1"";""-13.3857"";""30.1281"";""1550843141"";""1550843319""",,
"7550;""36"";""human Sin"";""Conor Harrington"";"""";""1"";""-27.3954"";""-50.1944"";""1550843141"";""1550843326""",,
"7551;""44"";""Antipodes city"";""L7M"";"""";""1"";""25.0571"";""106.6682"";""1550843141"";""1550843321""",,
"7552;""26"";""Light Madonna"";""Conor Harrington"";"""";""1"";""44.5095"";""123.2868"";""1550843141"";""1550843242""",,
"7553;""46"";""Golden Antipodes"";""SETH Globepainter"";"""";""1"";""-6.2565"";""-45.6273"";""1550843141"";""1550843543""",,
"7554;""21"";""Love of"";""Greg Gossel"";"""";""1"";""-32.5944"";""124.2962"";""1550843141"";""1550843250""",,
"7555;""34"";""Early Prosperity"";""Sean Yoro aka Hula"";"""";""1"";""25.9172"";""107.923"";""1550843141"";""1550843419""",,
"7556;""69"";""Insomnia Blind"";""Remi Rough"";"""";""1"";""34.6862"";""63.6542"";""1550843141"";""1550843376""",,
"7557;""89"";""Cecil For"";""Sebas Velasco and Xabier XTRM"";"""";""1"";""28.9769"";""81.3009"";""1550843141"";""1550843605""",,
"7558;""47"";""of Launcher"";""Phlegm and Mum"";"""";""1"";""-17.5082"";""145.8876"";""1550843141"";""1550843479""",,
"7559;""22"";""Blind Rescue"";""Sabek"";"""";""1"";""46.8755"";""130.1221"";""1550843141"";""1550843260""",,
"7560;""36"";""cultures For"";""Sebas Velasco"";"""";""1"";""47.0804"";""82.4108"";""1550843141"";""1550843439""",,
"7561;""84"";""Water Seeker"";""Bisser"";"""";""1"";""-19.2927"";""130.1033"";""1550843141"";""1550843485""",,
"7562;""73"";""Ziggy Lost"";""Seth"";"""";""1"";""17.2526"";""20.7609"";""1550843141"";""1550843360""",,
"7563;""15"";""Shout The"";""Greg Gossel"";"""";""1"";""-22.644"";""19.6938"";""1550843141"";""1550843204""",,
"7564;""23"";""dell'anima You"";""Tellas"";"""";""1"";""37.2464"";""56.6976"";""1550843141"";""1550843381""",,
"7565;""54"";""Quarry Climb"";""Zest"";"""";""1"";""-4.7897"";""24.9673"";""1550843141"";""1550843459""",,
"7566;""71"";""Shout and"";""AweR"";"""";""1"";""-3.0357"";""-66.6553"";""1550843141"";""1550843396""",,
"7567;""77"";""of Women"";""Dzia Krank"";"""";""1"";""38.5264"";""127.0462"";""1550843141"";""1550843310""",,
"7568;""74"";""Kokesh head"";""Okuda San Miguel"";"""";""1"";""48.642"";""92.6284"";""1550843141"";""1550843522""",,
"7569;""75"";""Nitpicking One"";""Millo"";"""";""1"";""47.8135"";""-107.0211"";""1550843141"";""1550843199""",,
"7570;""76"";""I and"";""Alex Senna"";"""";""1"";""44.4608"";""-121.0097"";""1550843141"";""1550843467""",,
"7571;""41"";""The Eagle"";""Martin Ron"";"""";""1"";""30.3992"";""52.0206"";""1550843141"";""1550843194""",,
"7572;""60"";""American Crumbling"";""MadC"";"""";""1"";""-5.8212"";""26.9337"";""1550843141"";""1550843563""",,
"7573;""75"";""of Banksia"";""Sepe and Chazme"";"""";""1"";""-4.8582"";""34.3159"";""1550843141"";""1550843511""",,
"7574;""80"";""Quarry Meanwhile"";""Pablito Zago"";"""";""1"";""13.1866"";""-0.1142"";""1550843141"";""1550843204""",,
"7575;""70"";""Tortoise Taaniko"";""Pastel"";"""";""1"";""39.17"";""96.5369"";""1550843141"";""1550843272""",,
"7576;""38"";""Antipodes Meanwhile"";""Jace"";"""";""1"";""6.4343"";""-71.286"";""1550843141"";""1550843367""",,
"7577;""98"";""Don’t Mother’s"";""Nychos"";"""";""1"";""-12.1162"";""25.2483"";""1550843141"";""1550843534""",,
"7578;""52"";""Time Fog"";""Martin Whatson"";"""";""1"";""28.435"";""118.0891"";""1550843141"";""1550843523""",,
"7579;""61"";""CAT Prosperity"";""WD aka Wild Drawing"";"""";""1"";""7.6238"";""-60.392"";""1550843141"";""1550843561""",,
"7580;""3"";""Zattera Save"";""L7M"";"""";""1"";""-9.5814"";""39.4359"";""1550843141"";""1550843336""",,
"7581;""58"";""pair My"";""Eduardo Kobra"";"""";""1"";""38.646"";""96.4263"";""1550843141"";""1550843518""",,
"7582;""66"";""Climb Samurai"";""BIK ISMO"";"""";""1"";""54.0411"";""87.174"";""1550843141"";""1550843504""",,
"7583;""84"";""Water Relics"";""Cbloxx & AYLO of Nomad Clan"";"""";""1"";""5.2695"";""19.8153"";""1550843141"";""1550843252""",,
"7584;""69"";""Fog Mother’s"";""INO"";"""";""1"";""46.3407"";""75.1401"";""1550843141"";""1550843436""",,
"7585;""20"";""Story Evening"";""Ella & Pitr"";"""";""1"";""4.0667"";""39.3028"";""1550843141"";""1550843504""",,
"7586;""92"";""Geometria To"";""Sebas Velasco"";"""";""1"";""-1.3375"";""103.8948"";""1550843141"";""1550843223""",,
"7587;""45"";""Golden To"";""Conor Harrington"";"""";""1"";""-31.3311"";""-64.9432"";""1550843141"";""1550843506""",,
"7588;""18"";""My of"";""Deih"";"""";""1"";""37.2512"";""75.1957"";""1550843141"";""1550843526""",,
"7589;""8"";""Early and"";""Millo"";"""";""1"";""-11.2092"";""22.2198"";""1550843141"";""1550843586""",,
"7590;""68"";""Risveglio human"";""MadC"";"""";""1"";""28.9665"";""60.8006"";""1550843141"";""1550843359""",,
"7591;""30"";""Streetoceros Blind"";""WD aka Wild Drawing"";"""";""1"";""33.4648"";""116.1573"";""1550843141"";""1550843225""",,
"7592;""77"";""crawling Never"";""BIK ISMO"";"""";""1"";""-8.6045"";""-64.7833"";""1550843141"";""1550843304""",,
"7593;""25"";""Göteburg Dog"";""WD aka Wild Drawing"";"""";""1"";""9.4725"";""2.832"";""1550843141"";""1550843292""",,
"7594;""52"";""4 Prosperity"";""Gola Hundun"";"""";""1"";""38.3391"";""-78.7925"";""1550843141"";""1550843632""",,
"7595;""80"";""Behind Totoro"";""Sokar Uno"";"""";""1"";""40.6273"";""-82.7597"";""1550843141"";""1550843629""",,
"7596;""15"";""Don’t the"";""Li-Hill"";"""";""1"";""11.6754"";""34.5626"";""1550843141"";""1550843598""",,
"7597;""6"";"".PRIMA. Medusa"";""MadC"";"""";""1"";""18.6171"";""-14.6032"";""1550843141"";""1550843350""",,
"7598;""7"";""ends Ronald’s"";""BIK ISMO"";"""";""1"";""8.5097"";""49.08"";""1550843141"";""1550843476""",,
"7599;""42"";""The head"";""Banksy"";"""";""1"";""-6.4036"";""138.7331"";""1550843141"";""1550843584""",,
"7600;""1"";""Huli Reflexion"";""Brusk"";"""";""1"";""48.0253"";""-110.5508"";""1550843141"";""1550843424""",,
"7601;""5"";""Seeker Artists"";""Jayn"";"""";""1"";""22.0303"";""59.1937"";""1550843141"";""1550843267""",,
"7602;""90"";""American The"";""Fintan Magee"";"""";""1"";""5.1782"";""27.7538"";""1550843141"";""1550843631""",,
"7603;""32"";""the the"";""Case MaClaim"";"""";""1"";""15.0449"";""-17.0871"";""1550843141"";""1550843278""",,
"7604;""99"";""Of Seasons"";""Gola Hundun"";"""";""1"";""44.7497"";""89.4356"";""1550843141"";""1550843282""",,
"7605;""61"";""Madonna Blind"";""Muretz"";"""";""1"";""48.5977"";""64.6216"";""1550843141"";""1550843522""",,
"7606;""68"";""Behind ends"";""James Bullough"";"""";""1"";""17.873"";""-89.1968"";""1550843141"";""1550843506""",,
"7607;""17"";""Heaven Adelphos"";""Zest"";"""";""1"";""53.6535"";""20.4157"";""1550843141"";""1550843454""",,
"7608;""8"";""Shape Meanwhile"";""Sebas Velasco"";"""";""1"";""45.3878"";""39.7824"";""1550843141"";""1550843370""",,
"7609;""99"";""Rotation To"";""Alexis Diaz"";"""";""1"";""16.3258"";""36.8945"";""1550843141"";""1550843332""",,
"7610;""47"";""For Ronald’s"";""BIK ISMO"";"""";""1"";""-13.9708"";""-59.2741"";""1550843141"";""1550843429""",,
"7611;""68"";""Heaven Dream"";""Dzia Krank"";"""";""1"";""14.7209"";""-84.4729"";""1550843141"";""1550843499""",,
"7612;""78"";""Yorick’s Integration"";""JR"";"""";""1"";""-13.0112"";""-65.1069"";""1550843141"";""1550843266""",,
"7613;""57"";""Rest After"";""SeaCreative"";"""";""1"";""48.3542"";""51.725"";""1550843141"";""1550843162""",,
"7614;""8"";""Exploding Soho"";""C215"";"""";""1"";""2.8536"";""114.3286"";""1550843141"";""1550843186""",,
"7615;""66"";""human Sin"";""1010"";"""";""1"";""17.8589"";""-98.1281"";""1550843141"";""1550843409""",,
"7616;""35"";""Relics September"";""Johannes Mundinger"";"""";""1"";""-12.5812"";""-64.7605"";""1550843141"";""1550843254""",,
"7617;""89"";""Translucent Owl"";""C215"";"""";""1"";""39.3284"";""-122.279"";""1550843141"";""1550843220""",,
"7618;""38"";""the Insomnia"";""NeverCrew"";"""";""1"";""48.3016"";""134.9155"";""1550843141"";""1550843196""",,
"7619;""24"";""wisdom Story"";""Farid Rueda"";"""";""1"";""-51.2412"";""-70.39"";""1550843141"";""1550843536""",,
"7620;""99"";""Catch Flower"";""Rustam QBic"";"""";""1"";""27.9811"";""109.1202"";""1550843141"";""1550843163""",,
"7621;""30"";""Women give"";""INO"";"""";""1"";""6.3544"";""-64.1537"";""1550843141"";""1550843288""",,
"7622;""39"";""Exploding Birds"";""Jayn"";"""";""1"";""-6.0282"";""27.0996"";""1550843141"";""1550843181""",,
"7623;""30"";""are Under"";""L7M"";"""";""1"";""-1.9168"";""25.7441"";""1550843141"";""1550843365""",,
"7624;""76"";""head Sweetest"";""Strøk"";"""";""1"";""53.6094"";""-123.9151"";""1550843141"";""1550843373""",,
"7625;""33"";""barriers visionary"";""Nomad Clan"";"""";""1"";""16.7655"";""52.9428"";""1550843141"";""1550843463""",,
"7626;""68"";""Streetoceros Philos"";""Pablito Zago"";"""";""1"";""-25.3539"";""142.0422"";""1550843141"";""1550843187""",,
"7627;""42"";""Yorick’s Fleet"";""Fintan Magee"";"""";""1"";""31.9159"";""-85.8587"";""1550843141"";""1550843375""",,
"7628;""88"";""Story Kokesh"";""Mr. THOMS"";"""";""1"";""-26.3821"";""-53.5497"";""1550843141"";""1550843322""",,
"7629;""45"";""Homeless When"";""Hyuro"";"""";""1"";""50.173"";""15.7893"";""1550843141"";""1550843486""",,
"7630;""42"";""Of .PRIMA."";""Farid Rueda"";"""";""1"";""4.5328"";""-55.8149"";""1550843141"";""1550843311""",,
"7631;""17"";""Clones toni"";""Seth"";"""";""1"";""-11.6892"";""-62.604"";""1550843141"";""1550843606""",,
"7632;""60"";""in LaBrea"";""Guido van Helten"";"""";""1"";""39.7385"";""87.6917"";""1550843141"";""1550843200""",,
"7633;""41"";""Zattera Equality"";""Sainer"";"""";""1"";""29.7444"";""-5.0724"";""1550843141"";""1550843392""",,
"7634;""84"";""Totoro Crumbling"";""Deih"";"""";""1"";""53.6883"";""83.4301"";""1550843141"";""1550843177""",,
"7635;""24"";""Dismaland Philos"";""Daniel Eime"";"""";""1"";""-3.8917"";""138.4355"";""1550843141"";""1550843638""",,
"7636;""20"";""with Earth"";""WD aka Wild Drawing"";"""";""1"";""1.8955"";""103.9402"";""1550843141"";""1550843256""",,
"7637;""38"";""face donna"";""SWAN"";"""";""1"";""24.9852"";""76.4173"";""1550843141"";""1550843383""",,
"7638;""27"";""Listening Streetoceros"";""Dzia Krank"";"""";""1"";""-9.4196"";""124.7566"";""1550843141"";""1550843356""",,
"7639;""33"";""Jungle Shape"";""Deih"";"""";""1"";""50.0275"";""-69.2185"";""1550843141"";""1550843512""",,
"7640;""93"";""Geometria Launcher"";""2501"";"""";""1"";""45.9485"";""126.008"";""1550843141"";""1550843230""",,
"7641;""26"";""Clones Risveglio"";""Lonac"";"""";""1"";""45.3317"";""-0.1523"";""1550843141"";""1550843465""",,
"7642;""73"";""Stardust to"";""Case MaClaim"";"""";""1"";""42.2954"";""97.6797"";""1550843141"";""1550843172""",,
"7643;""85"";""My Arctic"";""Said Dokins"";"""";""1"";""39.3635"";""63.9997"";""1550843141"";""1550843301""",,
"7644;""79"";""Europe Eagle"";""Sebas Velasco and Xabier XTRM"";"""";""1"";""51.4757"";""112.7751"";""1550843141"";""1550843369""",,
"7645;""25"";""Stardust perception"";""Sokar Uno"";"""";""1"";""39.7504"";""68.7196"";""1550843141"";""1550843178""",,
"7646;""64"";""Trees Prosperity"";""Phlegm"";"""";""1"";""35.1666"";""50.5955"";""1550843141"";""1550843430""",,
"7647;""38"";""Ziggy watch"";""Violant"";"""";""1"";""-34.3278"";""-56.9661"";""1550843141"";""1550843482""",,
"7648;""84"";""Homeless Incognito"";""Phlegm"";"""";""1"";""42.4993"";""143.2022"";""1550843141"";""1550843336""",,
"7649;""67"";""Europe Quarry"";""Violant"";"""";""1"";""50.7957"";""88.4671"";""1550843141"";""1550843304""",,
"7650;""64"";""Curtain Just"";""Saner"";"""";""1"";""48.2255"";""126.1701"";""1550843141"";""1550843552""",,
"7651;""59"";""donna Emma"";""YASH"";"""";""1"";""22.9504"";""86.0912"";""1550843141"";""1550843505""",,
"7652;""21"";""butterfly Act"";""Hyuro"";"""";""1"";""45.3366"";""59.1957"";""1550843141"";""1550843318""",,
"7653;""44"";""Rise Risveglio"";""Mirco Marcacci"";"""";""1"";""5.7777"";""41.2075"";""1550843141"";""1550843389""",,
"7654;""69"";""Europe Early"";""Eduardo Kobra"";"""";""1"";""26.4103"";""68.7333"";""1550843141"";""1550843617""",,
"7655;""19"";""American pistola"";""Sainer"";"""";""1"";""1.8081"";""28.805"";""1550843141"";""1550843386""",,
"7656;""2"";""Save Seeker"";""Apolo Torres"";"""";""1"";""-8.0601"";""112.8155"";""1550843141"";""1550843502""",,
"7657;""76"";""100 Dog"";""Sainer"";"""";""1"";""42.1498"";""42.6865"";""1550843141"";""1550843288""",,
"7658;""7"";""The The"";""Greg Gossel"";"""";""1"";""31.8491"";""4.8345"";""1550843141"";""1550843416""",,
"7659;""20"";""the Il"";""SmugOne"";"""";""1"";""52.1324"";""87.5227"";""1550843141"";""1550843437""",,
"7660;""24"";""But Past"";""Dzia Krank"";"""";""1"";""24.1323"";""84.2064"";""1550843141"";""1550843214""",,
"7661;""71"";""American The"";""Mr Cenz"";"""";""1"";""-33.3988"";""-56.8637"";""1550843141"";""1550843355""",,
"7662;""79"";""the Butterfly"";""Dzia Krank"";"""";""1"";""20.0937"";""-75.7661"";""1550843141"";""1550843258""",,
"7663;""37"";""Artists Magritte)"";""Mr Cenz"";"""";""1"";""15.2798"";""1.3921"";""1550843141"";""1550843467""",,
"7664;""83"";""dell'anima Reminiscence"";""ONUR & Wes21"";"""";""1"";""3.6885"";""15.4147"";""1550843141"";""1550843498""",,
"7665;""63"";""Zattera Risveglio"";""Dzia Krank"";"""";""1"";""18.2443"";""3.9631"";""1550843141"";""1550843592""",,
"7666;""75"";""Il pair"";""BLU"";"""";""1"";""-9.9167"";""-36.4192"";""1550843141"";""1550843173""",,
"7667;""10"";""Rotation Half"";""Fin DAC"";"""";""1"";""51.7992"";""82.5749"";""1550843141"";""1550843212""",,
"7668;""56"";""My American"";""Mademoiselle Maurice"";"""";""1"";""27.1998"";""35.9363"";""1550843141"";""1550843417""",,
"7669;""44"";""Medusa Mother’s"";""Bosoletti"";"""";""1"";""-33.6693"";""140.875"";""1550843141"";""1550843353""",,
"7670;""60"";""Integration what"";""Strøk"";"""";""1"";""-8.4352"";""-60.2662"";""1550843141"";""1550843337""",,
"7671;""62"";""give breeding"";""Hopare"";"""";""1"";""10.1797"";""31.4984"";""1550843141"";""1550843559""",,
"7672;""26"";""of libera"";""Remed"";"""";""1"";""-29.7025"";""-66.8242"";""1550843141"";""1550843534""",,
"7673;""3"";""Ginger Prosperity"";""2Alas"";"""";""1"";""-20.3725"";""143.934"";""1550843141"";""1550843602""",,
"7674;""81"";""Kokesh Sailor"";""Mr Cenz"";"""";""1"";""33.4034"";""61.8553"";""1550843141"";""1550843211""",,
"7675;""61"";""Antipodes LaBrea"";""Alexandre Keto"";"""";""1"";""47.081"";""12.8538"";""1550843141"";""1550843307""",,
"7676;""17"";""Zattera Camouflage"";""Nychos"";"""";""1"";""41.7668"";""86.4531"";""1550843141"";""1550843204""",,
"7677;""6"";""Ma?ana"," Clones"";""Bordalo II"";"""";""1"";""53.8294"";""-107.1828"";""1550843141"";""1550843413""",
"7678;""12"";""When skull"";""Hopare"";"""";""1"";""-26.7975"";""-61.363"";""1550843141"";""1550843247""",,
"7679;""93"";""Knowledge Rotation"";""Jeroo"";"""";""1"";""0.9488"";""22.6414"";""1550843141"";""1550843161""",,
"7680;""97"";""Blind Blind"";""Artez and Nikola Mihajlovic"";"""";""1"";""26.8766"";""-97.7123"";""1550843141"";""1550843542""",,
"7681;""65"";""Women Cruel"";""Farid Rueda"";"""";""1"";""-43.7628"";""-70.6084"";""1550843141"";""1550843629""",,
"7682;""33"";""Birds Fleet"";""How & Nosm"";"""";""1"";""-8.0416"";""147.5025"";""1550843141"";""1550843296""",,
"7683;""73"";""with to"";""Greg Gossel"";"""";""1"";""24.961"";""32.1235"";""1550843141"";""1550843634""",,
"7684;""62"";""of libera"";""WD aka Wild Drawing"";"""";""1"";""-26.7687"";""20.3871"";""1550843141"";""1550843472""",,
"7685;""71"";""Time Dog"";""Guido van Helten"";"""";""1"";""-2.9059"";""-58.8517"";""1550843141"";""1550843413""",,
"7686;""11"";""Act Two"";""Giulio Vespirini"";"""";""1"";""2.4884"";""-75.4727"";""1550843141"";""1550843543""",,
"7687;""99"";""Study Zattera"";""Lee Jeffries"";"""";""1"";""49.4159"";""121.2542"";""1550843141"";""1550843580""",,
"7688;""50"";"".PRIMA. Rescue"";""SETH Globepainter"";"""";""1"";""52.4848"";""110.6908"";""1550843141"";""1550843579""",,
"7689;""16"";""Antipodes Sailor"";""Conor Harrington"";"""";""1"";""13.0778"";""8.8213"";""1550843141"";""1550843165""",,
"7690;""18"";""To We"";""WD aka Wild Drawing"";"""";""1"";""9.5859"";""-7.2853"";""1550843141"";""1550843375""",,
"7691;""84"";""Love Göteburg"";""Bisser"";"""";""1"";""-30.093"";""133.0519"";""1550843141"";""1550843507""",,
"7692;""10"";""Nausée visionary"";""Sebas Velasco and Xabier XTRM"";"""";""1"";""42.2252"";""66.136"";""1550843141"";""1550843315""",,
"7693;""74"";"".PRIMA. terrorism"";""Dulk"";"""";""1"";""47.02"";""75.0424"";""1550843141"";""1550843473""",,
"7694;""97"";""Yorick’s Kokesh"";""Alberonero"";"""";""1"";""47.8955"";""-101.656"";""1550843141"";""1550843433""",,
"7695;""100"";""And and"";""Corn79"";"""";""1"";""53.0118"";""38.6665"";""1550843141"";""1550843342""",,
"7696;""61"";""and The"";""Johannes Mundinger"";"""";""1"";""43.4287"";""75.1486"";""1550843141"";""1550843368""",,
"7697;""44"";""Geometria Europe"";""Eduardo Kobra"";"""";""1"";""1.7494"";""-71.3229"";""1550843141"";""1550843544""",,
"7698;""72"";""Dog Seeker"";""Mademoiselle Maurice"";"""";""1"";""5.1989"";""20.2324"";""1550843141"";""1550843466""",,
"7699;""51"";""Six Under"";""Pantónio"";"""";""1"";""-7.7094"";""-74.5704"";""1550843141"";""1550843627""",,
"7700;""5"";""All One"";""Millo"";"""";""1"";""-27.0433"";""115.4784"";""1550843141"";""1550843178""",,
"7701;""31"";""Save When"";""Pastel"";"""";""1"";""-3.4202"";""142.4529"";""1550843141"";""1550843236""",,
"7702;""40"";""Nausée Equality"";""INO"";"""";""1"";""21.694"";""88.6158"";""1550843141"";""1550843200""",,
"7703;""21"";""Meanwhile Time"";""Strøk"";"""";""1"";""48.5691"";""-3.8318"";""1550843141"";""1550843339""",,
"7704;""11"";""The Nelu"";""JAZ"";"""";""1"";""37.4549"";""70.0479"";""1550843141"";""1550843250""",,
"7705;""3"";""the Imperishable"";""Guido Van Helten"";"""";""1"";""-24.4307"";""-55.3256"";""1550843141"";""1550843277""",,
"7706;""3"";""Blue Jack"";""Above"";"""";""1"";""18.0547"";""53.8545"";""1550843141"";""1550843602""",,
"7707;""83"";""humans City"";""Jimmy C"";"""";""1"";""25.68"";""14.7376"";""1550843141"";""1550843408""",,
"7708;""97"";""Artists Yorick’s"";""Sebas Velasco and Xabier XTRM"";"""";""1"";""50.7597"";""-63.3158"";""1550843141"";""1550843605""",,
"7709;""89"";""Scream the"";""TARM"";"""";""1"";""2.9388"";""97.5913"";""1550843141"";""1550843161""",,
"7710;""55"";""My There"";""Deih"";"""";""1"";""26.3346"";""81.9178"";""1550843141"";""1550843198""",,
"7711;""3"";""Final Listening"";""Dulk"";"""";""1"";""25.3084"";""118.2676"";""1550843141"";""1550843184""",,
"7712;""66"";""Shape Nelu"";""Hyuro"";"""";""1"";""-2.8868"";""-47.3249"";""1550843141"";""1550843319""",,
"7713;""93"";""& Taaniko"";""Tellas"";"""";""1"";""30.816"";""3.3862"";""1550843141"";""1550843482""",,
"7714;""36"";""Golden and"";""Etam Cru"";"""";""1"";""29.9743"";""-110.175"";""1550843141"";""1550843249""",,
"7715;""16"";""Birds of"";""Zabou"";"""";""1"";""-42.0214"";""146.8707"";""1550843141"";""1550843575""",,
"7716;""37"";""Women My"";""Pablito Zago"";"""";""1"";""-16.6525"";""35.9937"";""1550843141"";""1550843248""",,
"7717;""96"";""Balancing Exploding"";""BLU"";"""";""1"";""33.0385"";""78.2827"";""1550843141"";""1550843228""",,
"7718;""15"";""Prosperity Nitpicking"";""Banksy"";"""";""1"";""47.0491"";""106.4505"";""1550843141"";""1550843484""",,
"7719;""33"";""Name Fog"";""Pejac"";"""";""1"";""27.1529"";""53.752"";""1550843141"";""1550843166""",,
"7720;""12"";""Prosperity Keep"";""DANK"";"""";""1"";""15.5842"";""44.8714"";""1550843141"";""1550843333""",,
"7721;""55"";""Nitpicking .PRIMA."";""Mr. THOMS"";"""";""1"";""14.6624"";""3.1701"";""1550843141"";""1550843535""",,
"7722;""55"";""con Nelu"";""Ella & Pitr"";"""";""1"";""39.073"";""55.1081"";""1550843141"";""1550843521""",,
"7723;""35"";""and the"";""Man o Matic"";"""";""1"";""-20.9641"";""132.7428"";""1550843141"";""1550843489""",,
"7724;""61"";""Nelu Relics"";""L7M"";"""";""1"";""53.2888"";""111.0062"";""1550843141"";""1550843603""",,
"7725;""84"";""Where Equality"";""Mr Cenz"";"""";""1"";""18.2134"";""-94.5882"";""1550843141"";""1550843540""",,
"7726;""76"";""terrorism you"";""Zest"";"""";""1"";""-0.2163"";""100.1738"";""1550843141"";""1550843403""",,
"7727;""43"";""Tribute fish"";""Pixel Pancho"";"""";""1"";""27.3406"";""48.3486"";""1550843141"";""1550843627""",,
"7728;""2"";""libera pistola"";""Amok Island"";"""";""1"";""49.0002"";""124.6633"";""1550843141"";""1550843283""",,
"7729;""51"";""to Lost"";""Bisser"";"""";""1"";""6.7238"";""-74.0891"";""1550843141"";""1550843192""",,
"7730;""17"";""me Exploding"";""Irony"";"""";""1"";""-30.3378"";""119.94"";""1550843141"";""1550843417""",,
"7731;""2"";""Emma Ginger"";""Alexandre Keto"";"""";""1"";""11.3919"";""-69.8841"";""1550843141"";""1550843603""",,
"7732;""4"";""Incognito Europe"";""Strøk"";"""";""1"";""42.638"";""75.9865"";""1550843141"";""1550843239""",,
"7733;""88"";""fenicottero Love"";""Dzia Krank"";"""";""1"";""32.586"";""-85.2064"";""1550843141"";""1550843567""",,
"7734;""97"";""Medusa Butterfly"";""Dzia Krank"";"""";""1"";""-37.2554"";""144.9699"";""1550843141"";""1550843487""",,
"7735;""38"";""Love Clones"";""Sokar Uno"";"""";""1"";""-2.6826"";""-58.7952"";""1550843141"";""1550843299""",,
"7736;""61"";""Nelu butterfly"";""Martin Ron"";"""";""1"";""37.1135"";""-103.2557"";""1550843141"";""1550843578""",,
"7737;""89"";""My the"";""Irony"";"""";""1"";""51.7905"";""75.9368"";""1550843141"";""1550843251""",,
"7738;""54"";""Silence Rise"";""BLU"";"""";""1"";""54.1875"";""56.0488"";""1550843141"";""1550843276""",,
"7739;""51"";""Sin of"";""Tellas"";"""";""1"";""48.453"";""-108.8238"";""1550843141"";""1550843593""",,
"7740;""99"";""Equality The"";""Case MaClaim"";"""";""1"";""-10.1054"";""39.5615"";""1550843141"";""1550843275""",,
"7741;""7"";""Balancing dell'anima"";""Millo"";"""";""1"";""-23.0668"";""137.161"";""1550843141"";""1550843369""",,
"7742;""35"";""Respect Stardust"";""Adnate"";"""";""1"";""35.6905"";""92.0688"";""1550843141"";""1550843335""",,
"7743;""11"";""Big Insomnia"";""Fintan Magee"";"""";""1"";""39.0357"";""-83.3434"";""1550843141"";""1550843573""",,
"7744;""76"";""Flower That"";""Irony"";"""";""1"";""40.2306"";""54.5371"";""1550843141"";""1550843635""",,
"7745;""13"";""Early LaBrea"";""Deih"";"""";""1"";""-4.5708"";""-54.816"";""1550843141"";""1550843588""",,
"7746;""18"";""fenicottero Early"";""Sasha Korban"";"""";""1"";""36.308"";""91.8237"";""1550843141"";""1550843284""",,
"7747;""86"";""Man Rest"";""Case MaClaim"";"""";""1"";""-35.7552"";""-60.1969"";""1550843141"";""1550843441""",,
"7748;""35"";""wisdom Relics"";""Deih"";"""";""1"";""-19.3349"";""13.0177"";""1550843141"";""1550843458""",,
"7749;""75"";""After Fog"";""Dzia Krank"";"""";""1"";""28.839"";""84.7069"";""1550843141"";""1550843341""",,
"7750;""88"";""Samurai Blind"";""Martin Whatson"";"""";""1"";""-8.9706"";""126.1959"";""1550843141"";""1550843402""",,
"7751;""73"";""Insomnia Meanwhile"";""Pixel Pancho"";"""";""1"";""31.2273"";""-87.9017"";""1550843141"";""1550843606""",,
"7752;""56"";""Kind For"";""SETH Globepainter"";"""";""1"";""48.5926"";""60.7669"";""1550843141"";""1550843424""",,
"7753;""19"";""Homeless Half"";""Alexandre Keto"";"""";""1"";""45.0601"";""71.5159"";""1550843141"";""1550843585""",,
"7754;""63"";""Search All"";""C215"";"""";""1"";""-36.9514"";""149.0813"";""1550843141"";""1550843272""",,
"7755;""44"";""when Zattera"";""Phlegm and Mum"";"""";""1"";""12.6233"";""106.4124"";""1550843141"";""1550843533""",,
"7756;""75"";""Zattera Dismaland"";""Martin Whatson"";"""";""1"";""15.5489"";""15.3237"";""1550843141"";""1550843449""",,
"7757;""9"";""Up Just"";""How & Nosm"";"""";""1"";""-19.5263"";""-65.2924"";""1550843141"";""1550843603""",,
"7758;""48"";""Light Geometria"";""Irony"";"""";""1"";""-6.7198"";""-35.4051"";""1550843141"";""1550843439""",,
